#1	
double tab1(17520,2)   # comment line	
324000	0.258246642413525
324001	0.307729897265699
327600	0.307729897265699
327601	0.627318569042665
331200	0.627318569042665
331201	0.869821128425012
334800	0.869821128425012
334801	1
338400	1
338401	1
342000	1
342001	1
345600	1
345601	1
349200	1
349201	1
352800	1
352801	1
356400	1
356401	1
360000	1
360001	1
363600	1
363601	1
367200	1
367201	1
370800	1
370801	1
374400	1
374401	1
378000	1
378001	1
381600	1
381601	1
385200	1
385201	1
388800	1
388801	1
392400	1
392401	1
396000	1
396001	1
399600	1
399601	1
403200	1
403201	1
406800	1
406801	0.207512530431652
410400	0.207512530431652
410401	0.241822742491832
414000	0.241822742491832
414001	0.562523197583552
417600	0.562523197583552
417601	0.806977376597552
421200	0.806977376597552
421201	1
424800	1
424801	1
428400	1
428401	1
432000	1
432001	1
435600	1
435601	1
439200	1
439201	1
442800	1
442801	1
446400	1
446401	1
450000	1
450001	1
453600	1
453601	1
457200	1
457201	1
460800	1
460801	1
464400	1
464401	1
468000	1
468001	1
471600	1
471601	1
475200	1
475201	1
478800	1
478801	1
482400	1
482401	1
486000	1
486001	1
489600	1
489601	1
493200	1
493201	0.236306918439652
496800	0.236306918439652
496801	0.263562505437872
500400	0.263562505437872
500401	0.585870647193372
504000	0.585870647193372
504001	0.831188657847612
507600	0.831188657847612
507601	1
511200	1
511201	1
514800	1
514801	1
518400	1
518401	1
522000	1
522001	1
525600	1
525601	1
529200	1
529201	1
532800	1
532801	1
536400	1
536401	1
540000	1
540001	1
543600	1
543601	1
547200	1
547201	1
550800	1
550801	1
554400	1
554401	1
558000	1
558001	1
561600	1
561601	1
565200	1
565201	1
568800	1
568801	1
572400	1
572401	1
576000	1
576001	1
579600	1
579601	0.187092510269312
583200	0.187092510269312
583201	0.219739046577919
586800	0.219739046577919
586801	0.537951986483392
590400	0.537951986483392
590401	0.781558330739379
594000	0.781558330739379
594001	1
597600	1
597601	1
601200	1
601201	1
604800	1
604801	1
608400	1
608401	1
612000	1
612001	1
615600	1
615601	1
619200	1
619201	1
622800	1
622801	1
626400	1
626401	1
630000	1
630001	1
633600	1
633601	1
637200	1
637201	1
640800	1
640801	1
644400	1
644401	1
648000	1
648001	1
651600	1
651601	1
655200	1
655201	1
658800	1
658801	1
662400	1
662401	1
666000	1
666001	0.194003163391232
669600	0.194003163391232
669601	0.232088639656905
673200	0.232088639656905
673201	0.563163072872619
676800	0.563163072872619
676801	0.816263566730132
680400	0.816263566730132
680401	1
684000	1
684001	1
687600	1
687601	1
691200	1
691201	1
694800	1
694801	1
698400	1
698401	1
702000	1
702001	1
705600	1
705601	1
709200	1
709201	1
712800	1
712801	1
716400	1
716401	1
720000	1
720001	1
723600	1
723601	1
727200	1
727201	1
730800	1
730801	1
734400	1
734401	1
738000	1
738001	1
741600	1
741601	1
745200	1
745201	1
748800	1
748801	1
752400	1
752401	0.290136427132385
756000	0.290136427132385
756001	0.318391819269772
759600	0.318391819269772
759601	0.647442646883812
763200	0.647442646883812
763201	0.896231980981238
766800	0.896231980981238
766801	1
770400	1
770401	1
774000	1
774001	1
777600	1
777601	1
781200	1
781201	1
784800	1
784801	1
788400	1
788401	1
792000	1
792001	1
795600	1
795601	1
799200	1
799201	1
802800	1
802801	1
806400	1
806401	1
810000	1
810001	1
813600	1
813601	1
817200	1
817201	1
820800	1
820801	1
824400	1
824401	1
828000	1
828001	1
831600	1
831601	1
835200	1
835201	1
838800	1
838801	0.398443318248032
842400	0.398443318248032
842401	0.403127304424425
846000	0.403127304424425
846001	0.711038252175925
849600	0.711038252175925
849601	0.941775104680559
853200	0.941775104680559
853201	1
856800	1
856801	1
860400	1
860401	1
864000	1
864001	1
867600	1
867601	1
871200	1
871201	1
874800	1
874801	1
878400	1
878401	1
882000	1
882001	1
885600	1
885601	1
889200	1
889201	1
892800	1
892801	1
896400	1
896401	1
900000	1
900001	1
903600	1
903601	1
907200	1
907201	1
910800	1
910801	1
914400	1
914401	1
918000	1
918001	1
921600	1
921601	1
925200	1
925201	0.188028327879572
928800	0.188028327879572
928801	0.216595659220379
932400	0.216595659220379
932401	0.531945157207279
936000	0.531945157207279
936001	0.773071984718132
939600	0.773071984718132
939601	0.998167711706592
943200	0.998167711706592
943201	1
946800	1
946801	1
950400	1
950401	1
954000	1
954001	1
957600	1
957601	1
961200	1
961201	1
964800	1
964801	1
968400	1
968401	1
972000	1
972001	1
975600	1
975601	1
979200	1
979201	1
982800	1
982801	1
986400	1
986401	1
990000	1
990001	1
993600	1
993601	1
997200	1
997201	0.996413852470732
1000800	0.996413852470732
1000801	1
1004400	1
1004401	1
1008000	1
1008001	1
1011600	1
1011601	0.146100499563478
1015200	0.146100499563478
1015201	0.173819996146272
1018800	0.173819996146272
1018801	0.492232897079579
1022400	0.492232897079579
1022401	0.739222581926505
1026000	0.739222581926505
1026001	0.964430287090552
1029600	0.964430287090552
1029601	1
1033200	1
1033201	1
1036800	1
1036801	1
1040400	1
1040401	1
1044000	1
1044001	1
1047600	1
1047601	1
1051200	1
1051201	1
1054800	1
1054801	1
1058400	1
1058401	1
1062000	1
1062001	1
1065600	1
1065601	1
1069200	1
1069201	1
1072800	1
1072801	1
1076400	1
1076401	1
1080000	1
1080001	0.990171519023766
1083600	0.990171519023766
1083601	0.970250951589019
1087200	0.970250951589019
1087201	0.983008465164785
1090800	0.983008465164785
1090801	1
1094400	1
1094401	1
1098000	1
1098001	0.128112005499591
1101600	0.128112005499591
1101601	0.159710746022352
1105200	0.159710746022352
1105201	0.482714752154712
1108800	0.482714752154712
1108801	0.739190588162052
1112400	0.739190588162052
1112401	0.971340940212472
1116000	0.971340940212472
1116001	1
1119600	1
1119601	1
1123200	1
1123201	1
1126800	1
1126801	1
1130400	1
1130401	1
1134000	1
1134001	1
1137600	1
1137601	1
1141200	1
1141201	1
1144800	1
1144801	1
1148400	1
1148401	1
1152000	1
1152001	1
1155600	1
1155601	1
1159200	1
1159201	1
1162800	1
1162801	1
1166400	1
1166401	1
1170000	1
1170001	1
1173600	1
1173601	1
1177200	1
1177201	1
1180800	1
1180801	1
1184400	1
1184401	0.177878306106752
1188000	0.177878306106752
1188001	0.208477241490345
1191600	0.208477241490345
1191601	0.531193303742625
1195200	0.531193303742625
1195201	0.781814280855005
1198800	0.781814280855005
1198801	1
1202400	1
1202401	1
1206000	1
1206001	1
1209600	1
1209601	1
1213200	1
1213201	1
1216800	1
1216801	1
1220400	1
1220401	1
1224000	1
1224001	1
1227600	1
1227601	1
1231200	1
1231201	1
1234800	1
1234801	1
1238400	1
1238401	1
1242000	1
1242001	1
1245600	1
1245601	1
1249200	1
1249201	1
1252800	1
1252801	1
1256400	1
1256401	1
1260000	1
1260001	1
1263600	1
1263601	1
1267200	1
1267201	1
1270800	1
1270801	0.206416743999125
1274400	0.206416743999125
1274401	0.240790943588212
1278000	0.240790943588212
1278001	0.568905953591992
1281600	0.568905953591992
1281601	0.822134422507318
1285200	0.822134422507318
1285201	1
1288800	1
1288801	1
1292400	1
1292401	1
1296000	1
1296001	1
1299600	1
1299601	1
1303200	1
1303201	1
1306800	1
1306801	1
1310400	1
1310401	1
1314000	1
1314001	1
1317600	1
1317601	1
1321200	1
1321201	1
1324800	1
1324801	1
1328400	1
1328401	1
1332000	1
1332001	1
1335600	1
1335601	1
1339200	1
1339201	1
1342800	1
1342801	1
1346400	1
1346401	1
1350000	1
1350001	1
1353600	1
1353601	1
1357200	1
1357201	0.325985440202345
1360800	0.325985440202345
1360801	0.342163186258599
1364400	0.342163186258599
1364401	0.667806677958359
1368000	0.667806677958359
1368001	0.920899173374758
1371600	0.920899173374758
1371601	1
1375200	1
1375201	1
1378800	1
1378801	1
1382400	1
1382401	1
1386000	1
1386001	1
1389600	1
1389601	1
1393200	1
1393201	1
1396800	1
1396801	1
1400400	1
1400401	1
1404000	1
1404001	1
1407600	1
1407601	1
1411200	1
1411201	1
1414800	1
1414801	1
1418400	1
1418401	1
1422000	1
1422001	1
1425600	1
1425601	1
1429200	1
1429201	1
1432800	1
1432801	1
1436400	1
1436401	1
1440000	1
1440001	1
1443600	1
1443601	0.437611684380025
1447200	0.437611684380025
1447201	0.437288646419472
1450800	0.437288646419472
1450801	0.746399360337972
1454400	0.746399360337972
1454401	0.975104608799819
1458000	0.975104608799819
1458001	1
1461600	1
1461601	1
1465200	1
1465201	1
1468800	1
1468801	1
1472400	1
1472401	1
1476000	1
1476001	1
1479600	1
1479601	1
1483200	1
1483201	1
1486800	1
1486801	1
1490400	1
1490401	1
1494000	1
1494001	1
1497600	1
1497601	1
1501200	1
1501201	1
1504800	1
1504801	1
1508400	1
1508401	1
1512000	1
1512001	1
1515600	1
1515601	1
1519200	1
1519201	1
1522800	1
1522801	1
1526400	1
1526401	1
1530000	1
1530001	0.221357831998832
1533600	0.221357831998832
1533601	0.246821768187665
1537200	0.246821768187665
1537201	0.567434240427138
1540800	0.567434240427138
1540801	0.815671682087745
1544400	0.815671682087745
1544401	1
1548000	1
1548001	1
1551600	1
1551601	1
1555200	1
1555201	1
1558800	1
1558801	1
1562400	1
1562401	1
1566000	1
1566001	1
1569600	1
1569601	1
1573200	1
1573201	1
1576800	1
1576801	1
1580400	1
1580401	1
1584000	1
1584001	1
1587600	1
1587601	1
1591200	1
1591201	1
1594800	1
1594801	1
1598400	1
1598401	1
1602000	1
1602001	1
1605600	1
1605601	1
1609200	1
1609201	1
1612800	1
1612801	1
1616400	1
1616401	0.200489899134146
1620000	0.200489899134146
1620001	0.227209590577772
1623600	0.227209590577772
1623601	0.544438722226305
1627200	0.544438722226305
1627201	0.798043117873958
1630800	0.798043117873958
1630801	1
1634400	1
1634401	1
1638000	1
1638001	1
1641600	1
1641601	1
1645200	1
1645201	1
1648800	1
1648801	1
1652400	1
1652401	1
1656000	1
1656001	1
1659600	1
1659601	1
1663200	1
1663201	1
1666800	1
1666801	1
1670400	1
1670401	1
1674000	1
1674001	1
1677600	1
1677601	1
1681200	1
1681201	1
1684800	1
1684801	1
1688400	1
1688401	1
1692000	1
1692001	1
1695600	1
1695601	1
1699200	1
1699201	1
1702800	1
1702801	0.196034767434019
1706400	0.196034767434019
1706401	0.214844000616558
1710000	0.214844000616558
1710001	0.536672235905259
1713600	0.536672235905259
1713601	0.785741515441652
1717200	0.785741515441652
1717201	1
1720800	1
1720801	1
1724400	1
1724401	1
1728000	1
1728001	1
1731600	1
1731601	1
1735200	1
1735201	1
1738800	1
1738801	1
1742400	1
1742401	1
1746000	1
1746001	1
1749600	1
1749601	1
1753200	1
1753201	1
1756800	1
1756801	1
1760400	1
1760401	1
1764000	1
1764001	1
1767600	1
1767601	1
1771200	1
1771201	1
1774800	1
1774801	1
1778400	1
1778401	1
1782000	1
1782001	1
1785600	1
1785601	1
1789200	1
1789201	0.195066956059305
1792800	0.195066956059305
1792801	0.221378727006152
1796400	0.221378727006152
1796401	0.537672041044425
1800000	0.537672041044425
1800001	0.786813306550839
1803600	0.786813306550839
1803601	1
1807200	1
1807201	1
1810800	1
1810801	1
1814400	1
1814401	1
1818000	1
1818001	1
1821600	1
1821601	1
1825200	1
1825201	1
1828800	1
1828801	1
1832400	1
1832401	1
1836000	1
1836001	1
1839600	1
1839601	1
1843200	1
1843201	1
1846800	1
1846801	1
1850400	1
1850401	1
1854000	1
1854001	1
1857600	1
1857601	1
1861200	1
1861201	1
1864800	1
1864801	1
1868400	1
1868401	1
1872000	1
1872001	1
1875600	1
1875601	0.222453618431359
1879200	0.222453618431359
1879201	0.250309088513079
1882800	0.250309088513079
1882801	0.576112549035105
1886400	0.576112549035105
1886401	0.827117451320925
1890000	0.827117451320925
1890001	1
1893600	1
1893601	1
1897200	1
1897201	1
1900800	1
1900801	1
1904400	1
1904401	1
1908000	1
1908001	1
1911600	1
1911601	1
1915200	1
1915201	1
1918800	1
1918801	1
1922400	1
1922401	1
1926000	1
1926001	1
1929600	1
1929601	1
1933200	1
1933201	1
1936800	1
1936801	1
1940400	1
1940401	1
1944000	1
1944001	1
1947600	1
1947601	1
1951200	1
1951201	1
1954800	1
1954801	1
1958400	1
1958401	1
1962000	1
1962001	0.356731447841999
1965600	0.356731447841999
1965601	0.373381101923939
1969200	0.373381101923939
1969201	0.699040590505925
1972800	0.699040590505925
1972801	0.948189854453452
1976400	0.948189854453452
1976401	1
1980000	1
1980001	1
1983600	1
1983601	1
1987200	1
1987201	1
1990800	1
1990801	1
1994400	1
1994401	1
1998000	1
1998001	1
2001600	1
2001601	1
2005200	1
2005201	1
2008800	1
2008801	1
2012400	1
2012401	1
2016000	1
2016001	1
2019600	1
2019601	1
2023200	1
2023201	1
2026800	1
2026801	1
2030400	1
2030401	1
2034000	1
2034001	1
2037600	1
2037601	1
2041200	1
2041201	1
2044800	1
2044801	1
2048400	1
2048401	0.445322181613279
2052000	0.445322181613279
2052001	0.440991924654945
2055600	0.440991924654945
2055601	0.745399555198805
2059200	0.745399555198805
2059201	0.971793254178898
2062800	0.971793254178898
2062801	1
2066400	1
2066401	1
2070000	1
2070001	1
2073600	1
2073601	1
2077200	1
2077201	1
2080800	1
2080801	1
2084400	1
2084401	1
2088000	1
2088001	1
2091600	1
2091601	1
2095200	1
2095201	1
2098800	1
2098801	1
2102400	1
2102401	1
2106000	1
2106001	1
2109600	1
2109601	1
2113200	1
2113201	1
2116800	1
2116801	1
2120400	1
2120401	1
2124000	1
2124001	1
2127600	1
2127601	1
2131200	1
2131201	1
2134800	1
2134801	0.231555844418332
2138400	0.231555844418332
2138401	0.248557429909259
2142000	0.248557429909259
2142001	0.566402441523519
2145600	0.566402441523519
2145601	0.809040974404792
2149200	0.809040974404792
2149201	1
2152800	1
2152801	1
2156400	1
2156401	1
2160000	1
2160001	1
2163600	1
2163601	1
2167200	1
2167201	1
2170800	1
2170801	1
2174400	1
2174401	1
2178000	1
2178001	1
2181600	1
2181601	1
2185200	1
2185201	1
2188800	1
2188801	1
2192400	1
2192401	1
2196000	1
2196001	1
2199600	1
2199601	1
2203200	1
2203201	1
2206800	1
2206801	1
2210400	1
2210401	1
2214000	1
2214001	1
2217600	1
2217601	1
2221200	1
2221201	0.171367575040499
2224800	0.171367575040499
2224801	0.193760109841812
2228400	0.193760109841812
2228401	0.514196616376792
2232000	0.514196616376792
2232001	0.759370655090992
2235600	0.759370655090992
2235601	0.986729940914525
2239200	0.986729940914525
2239201	1
2242800	1
2242801	1
2246400	1
2246401	1
2250000	1
2250001	1
2253600	1
2253601	1
2257200	1
2257201	1
2260800	1
2260801	1
2264400	1
2264401	1
2268000	1
2268001	1
2271600	1
2271601	1
2275200	1
2275201	1
2278800	1
2278801	1
2282400	1
2282401	1
2286000	1
2286001	1
2289600	1
2289601	0.997490092642465
2293200	0.997490092642465
2293201	0.974930039640318
2296800	0.974930039640318
2296801	0.981544750441045
2300400	0.981544750441045
2300401	1
2304000	1
2304001	1
2307600	1
2307601	0.098285818587972
2311200	0.098285818587972
2311201	0.113351781329472
2314800	0.113351781329472
2314801	0.438403388386845
2318400	0.438403388386845
2318401	0.693727448873865
2322000	0.693727448873865
2322001	0.923622240530325
2325600	0.923622240530325
2325601	1
2329200	1
2329201	1
2332800	1
2332801	1
2336400	1
2336401	1
2340000	1
2340001	1
2343600	1
2343601	1
2347200	1
2347201	1
2350800	1
2350801	1
2354400	1
2354401	1
2358000	1
2358001	1
2361600	1
2361601	1
2365200	1
2365201	1
2368800	1
2368801	1
2372400	1
2372401	1
2376000	1
2376001	0.965792270510325
2379600	0.965792270510325
2379601	0.952886335931972
2383200	0.952886335931972
2383201	0.970186964060112
2386800	0.970186964060112
2386801	1
2390400	1
2390401	1
2394000	1
2394001	0.152355280514105
2397600	0.152355280514105
2397601	0.173492060060625
2401200	0.173492060060625
2401201	0.505014405978685
2404800	0.505014405978685
2404801	0.757307057283752
2408400	0.757307057283752
2408401	0.993456629890838
2412000	0.993456629890838
2412001	1
2415600	1
2415601	1
2419200	1
2419201	1
2422800	1
2422801	1
2426400	1
2426401	1
2430000	1
2430001	1
2433600	1
2433601	1
2437200	1
2437201	1
2440800	1
2440801	1
2444400	1
2444401	1
2448000	1
2448001	1
2451600	1
2451601	1
2455200	1
2455201	1
2458800	1
2458801	1
2462400	1
2462401	1
2466000	1
2466001	1
2469600	1
2469601	1
2473200	1
2473201	1
2476800	1
2476801	1
2480400	1
2480401	0.209424157857739
2484000	0.209424157857739
2484001	0.237111660676078
2487600	0.237111660676078
2487601	0.566042511673419
2491200	0.566042511673419
2491201	0.825805706978339
2494800	0.825805706978339
2494801	1
2498400	1
2498401	1
2502000	1
2502001	1
2505600	1
2505601	1
2509200	1
2509201	1
2512800	1
2512801	1
2516400	1
2516401	1
2520000	1
2520001	1
2523600	1
2523601	1
2527200	1
2527201	1
2530800	1
2530801	1
2534400	1
2534401	1
2538000	1
2538001	1
2541600	1
2541601	1
2545200	1
2545201	1
2548800	1
2548801	1
2552400	1
2552401	1
2556000	1
2556001	1
2559600	1
2559601	1
2563200	1
2563201	1
2566800	1
2566801	0.365417754891078
2570400	0.365417754891078
2570401	0.366766391123212
2574000	0.366766391123212
2574001	0.697960800955625
2577600	0.697960800955625
2577601	0.949501598796039
2581200	0.949501598796039
2581201	1
2584800	1
2584801	1
2588400	1
2588401	1
2592000	1
2592001	1
2595600	1
2595601	1
2599200	1
2599201	1
2602800	1
2602801	1
2606400	1
2606401	1
2610000	1
2610001	1
2613600	1
2613601	1
2617200	1
2617201	1
2620800	1
2620801	1
2624400	1
2624401	1
2628000	1
2628001	1
2631600	1
2631601	1
2635200	1
2635201	1
2638800	1
2638801	1
2642400	1
2642401	1
2646000	1
2646001	1
2649600	1
2649601	1
2653200	1
2653201	0.444602321913079
2656800	0.444602321913079
2656801	0.423035424355512
2660400	0.423035424355512
2660401	0.734665647224712
2664000	0.734665647224712
2664001	0.958243894932912
2667600	0.958243894932912
2667601	1
2671200	1
2671201	1
2674800	1
2674801	1
2678400	1
2678401	1
2682000	1
2682001	1
2685600	1
2685601	1
2689200	1
2689201	1
2692800	1
2692801	1
2696400	1
2696401	1
2700000	1
2700001	1
2703600	1
2703601	1
2707200	1
2707201	1
2710800	1
2710801	1
2714400	1
2714401	1
2718000	1
2718001	1
2721600	1
2721601	1
2725200	1
2725201	0.986375808873499
2728800	0.986375808873499
2728801	0.998493447160199
2732400	0.998493447160199
2732401	1
2736000	1
2736001	1
2739600	1
2739601	0.173407177524399
2743200	0.173407177524399
2743201	0.183778055332372
2746800	0.183778055332372
2746801	0.513884677173372
2750400	0.513884677173372
2750401	0.761618217043839
2754000	0.761618217043839
2754001	0.987057877000172
2757600	0.987057877000172
2757601	1
2761200	1
2761201	1
2764800	1
2764801	1
2768400	1
2768401	1
2772000	1
2772001	1
2775600	1
2775601	1
2779200	1
2779201	1
2782800	1
2782801	1
2786400	1
2786401	1
2790000	1
2790001	1
2793600	1
2793601	1
2797200	1
2797201	1
2800800	1
2800801	1
2804400	1
2804401	1
2808000	1
2808001	0.961913026570359
2811600	0.961913026570359
2811601	0.929898816172252
2815200	0.929898816172252
2815201	0.934169983726772
2818800	0.934169983726772
2818801	1
2822400	1
2822401	1
2826000	1
2826001	0.100973294802052
2829600	0.100973294802052
2829601	0.121078275444952
2833200	0.121078275444952
2833201	0.454712209816932
2836800	0.454712209816932
2836801	0.715699166612192
2840400	0.715699166612192
2840401	0.960846985471779
2844000	0.960846985471779
2844001	1
2847600	1
2847601	1
2851200	1
2851201	1
2854800	1
2854801	1
2858400	1
2858401	1
2862000	1
2862001	1
2865600	1
2865601	1
2869200	1
2869201	1
2872800	1
2872801	1
2876400	1
2876401	1
2880000	1
2880001	1
2883600	1
2883601	1
2887200	1
2887201	1
2890800	1
2890801	1
2894400	1
2894401	0.960393322758825
2898000	0.960393322758825
2898001	0.944471975880745
2901600	0.944471975880745
2901601	0.961772604008885
2905200	0.961772604008885
2905201	1
2908800	1
2908801	1
2912400	1
2912401	0.132159216702938
2916000	0.132159216702938
2916001	0.137099152994959
2919600	0.137099152994959
2919601	0.477971676574505
2923200	0.477971676574505
2923201	0.748484776735745
2926800	0.748484776735745
2926801	0.990593187972265
2930400	0.990593187972265
2930401	1
2934000	1
2934001	1
2937600	1
2937601	1
2941200	1
2941201	1
2944800	1
2944801	1
2948400	1
2948401	1
2952000	1
2952001	1
2955600	1
2955601	1
2959200	1
2959201	1
2962800	1
2962801	1
2966400	1
2966401	1
2970000	1
2970001	1
2973600	1
2973601	1
2977200	1
2977201	1
2980800	1
2980801	1
2984400	1
2984401	1
2988000	1
2988001	1
2991600	1
2991601	1
2995200	1
2995201	1
2998800	1
2998801	0.204841051099798
3002400	0.204841051099798
3002401	0.199510989002299
3006000	0.199510989002299
3006001	0.526818156453632
3009600	0.526818156453632
3009601	0.778702887261919
3013200	0.778702887261919
3013201	1
3016800	1
3016801	1
3020400	1
3020401	1
3024000	1
3024001	1
3027600	1
3027601	1
3031200	1
3031201	1
3034800	1
3034801	1
3038400	1
3038401	1
3042000	1
3042001	1
3045600	1
3045601	1
3049200	1
3049201	1
3052800	1
3052801	1
3056400	1
3056401	1
3060000	1
3060001	1
3063600	1
3063601	1
3067200	1
3067201	1
3070800	1
3070801	1
3074400	1
3074401	1
3078000	1
3078001	1
3081600	1
3081601	1
3085200	1
3085201	0.208472343365252
3088800	0.208472343365252
3088801	0.225425938209499
3092400	0.225425938209499
3092401	0.560803532744185
3096000	0.560803532744185
3096001	0.819582919792165
3099600	0.819582919792165
3099601	1
3103200	1
3103201	1
3106800	1
3106801	1
3110400	1
3110401	1
3114000	1
3114001	1
3117600	1
3117601	1
3121200	1
3121201	1
3124800	1
3124801	1
3128400	1
3128401	1
3132000	1
3132001	1
3135600	1
3135601	1
3139200	1
3139201	1
3142800	1
3142801	1
3146400	1
3146401	1
3150000	1
3150001	1
3153600	1
3153601	1
3157200	1
3157201	1
3160800	1
3160801	1
3164400	1
3164401	1
3168000	1
3168001	1
3171600	1
3171601	0.373016273948745
3175200	0.373016273948745
3175201	0.374332916416425
3178800	0.374332916416425
3178801	0.706983042531465
3182400	0.706983042531465
3182401	0.961683224611645
3186000	0.961683224611645
3186001	1
3189600	1
3189601	1
3193200	1
3193201	1
3196800	1
3196801	1
3200400	1
3200401	1
3204000	1
3204001	1
3207600	1
3207601	1
3211200	1
3211201	1
3214800	1
3214801	1
3218400	1
3218401	1
3222000	1
3222001	1
3225600	1
3225601	1
3229200	1
3229201	1
3232800	1
3232801	1
3236400	1
3236401	1
3240000	1
3240001	1
3243600	1
3243601	1
3247200	1
3247201	1
3250800	1
3250801	1
3254400	1
3254401	1
3258000	1
3258001	0.467869787111765
3261600	0.467869787111765
3261601	0.441695787472919
3265200	0.441695787472919
3265201	0.753533969811065
3268800	0.753533969811065
3268801	0.979295791943205
3272400	0.979295791943205
3272401	1
3276000	1
3276001	1
3279600	1
3279601	1
3283200	1
3283201	1
3286800	1
3286801	1
3290400	1
3290401	1
3294000	1
3294001	1
3297600	1
3297601	1
3301200	1
3301201	1
3304800	1
3304801	1
3308400	1
3308401	1
3312000	1
3312001	1
3315600	1
3315601	1
3319200	1
3319201	1
3322800	1
3322801	1
3326400	1
3326401	1
3330000	1
3330001	0.995630005241625
3333600	0.995630005241625
3333601	1
3337200	1
3337201	1
3340800	1
3340801	1
3344400	1
3344401	0.200369922517445
3348000	0.200369922517445
3348001	0.197431394312832
3351600	0.197431394312832
3351601	0.520827324059745
3355200	0.520827324059745
3355201	0.769440692452679
3358800	0.769440692452679
3358801	1
3362400	1
3362401	1
3366000	1
3366001	1
3369600	1
3369601	1
3373200	1
3373201	1
3376800	1
3376801	1
3380400	1
3380401	1
3384000	1
3384001	1
3387600	1
3387601	1
3391200	1
3391201	1
3394800	1
3394801	1
3398400	1
3398401	1
3402000	1
3402001	1
3405600	1
3405601	1
3409200	1
3409201	1
3412800	1
3412801	1
3416400	1
3416401	0.988063479948412
3420000	0.988063479948412
3420001	0.999181313095945
3423600	0.999181313095945
3423601	1
3427200	1
3427201	1
3430800	1
3430801	0.180829730877572
3434400	0.180829730877572
3434401	0.187593311743432
3438000	0.187593311743432
3438001	0.515164427751505
3441600	0.515164427751505
3441601	0.758162890482879
3445200	0.758162890482879
3445201	0.979083431210178
3448800	0.979083431210178
3448801	1
3452400	1
3452401	1
3456000	1
3456001	1
3459600	1
3459601	1
3463200	1
3463201	1
3466800	1
3466801	1
3470400	1
3470401	1
3474000	1
3474001	1
3477600	1
3477601	1
3481200	1
3481201	1
3484800	1
3484801	1
3488400	1
3488401	1
3492000	1
3492001	1
3495600	1
3495601	1
3499200	1
3499201	0.993426884556892
3502800	0.993426884556892
3502801	0.979209205635952
3506400	0.979209205635952
3506401	0.990766953044719
3510000	0.990766953044719
3510001	1
3513600	1
3513601	1
3517200	1
3517201	0.172855285087579
3520800	0.172855285087579
3520801	0.173867986792952
3524400	0.173867986792952
3524401	0.495160326527058
3528000	0.495160326527058
3528001	0.744997456410332
3531600	0.744997456410332
3531601	0.968293534148292
3535200	0.968293534148292
3535201	1
3538800	1
3538801	1
3542400	1
3542401	1
3546000	1
3546001	1
3549600	1
3549601	1
3553200	1
3553201	1
3556800	1
3556801	1
3560400	1
3560401	1
3564000	1
3564001	1
3567600	1
3567601	1
3571200	1
3571201	1
3574800	1
3574801	1
3578400	1
3578401	1
3582000	1
3582001	1
3585600	1
3585601	0.975302416994078
3589200	0.975302416994078
3589201	0.957973344480052
3592800	0.957973344480052
3592801	0.974538116025765
3596400	0.974538116025765
3596401	1
3600000	1
3600001	1
3603600	1
3603601	0.181741553164492
3607200	0.181741553164492
3607201	0.179522884660079
3610800	0.179522884660079
3610801	0.499479484728259
3614400	0.499479484728259
3614401	0.750172447810659
3618000	0.750172447810659
